2025-09-11 18:20:39,748 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:21:33,135 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:21:33,332 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:21:41,561 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:21:41,727 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:21:47,135 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:21:47,263 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:22:54,533 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:22:54,678 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:22:55,777 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:22:55,896 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:23:12,512 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:23:12,600 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:01,702 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:01,856 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:15,500 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:15,602 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:20,580 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:20,679 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:24,166 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:24,341 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
2025-09-11 18:24:26,613 - root - WARNING - [Solver] L-BFGS-B failed on initial guess. Attempting 3 restarts.
2025-09-11 18:24:26,773 - root - INFO - [Solver] L-BFGS-B succeeded on restart #1.
